heightmap_id,category,terrace_steps,steps_4,steps_6,steps_8,steps_10,steps_12,steps_16,gamma,edge_sigma,morph_strength,contrast,homogeneity,energy,correlation,entropy,height_mean,height_std,hist_entropy,gradient_mean
Bark__bark 24_height,Bark,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,2.313083,0.870602,0.349167,0.982106,1.571200,0.676785,0.127688,3.994032,0.003916
Bark__bark 24_height,Bark,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,4.102757,0.703574,0.158936,0.987537,2.608461,0.545722,0.203805,5.968750,0.008029
Bark__bark 24_height,Bark,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,3.055244,0.844021,0.305434,0.985643,1.904596,0.590486,0.164385,4.185994,0.004892
Bark__bark 24_height,Bark,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,5.124551,0.601045,0.089924,0.987224,2.563297,0.414743,0.224880,5.968750,0.010446
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,6.809678,0.840981,0.437142,0.969900,1.151970,0.776501,0.168150,4.795959,0.007682
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.504490,0.900454,0.371514,0.982453,0.390437,0.869746,0.059176,1.811278,0.001945
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.440346,0.889771,0.285003,0.985154,0.354855,0.858994,0.060373,1.920849,0.002027
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,1.404083,0.960047,0.701225,0.955613,0.213221,0.888347,0.062748,1.256566,0.001753
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,5.912969,0.666174,0.183877,0.983381,2.868719,0.621142,0.211259,6.000000,0.010016
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.899582,0.846316,0.189761,0.989023,0.854242,0.736483,0.101536,3.091917,0.003148
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,5.409511,0.862219,0.353052,0.977650,0.984690,0.614462,0.174924,4.218139,0.006377
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,1.910616,0.847155,0.264226,0.985958,1.529279,0.675357,0.130816,3.896782,0.004012
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,3.865070,0.690201,0.121706,0.987989,2.540081,0.544789,0.201248,5.894455,0.008027
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,2.542525,0.826532,0.260997,0.986901,1.972718,0.593180,0.156589,4.467070,0.004835
Bark__bark 24_height,Bark,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,5.034353,0.593752,0.076921,0.987456,2.543258,0.415270,0.225137,6.000000,0.010488
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,5.337881,0.823207,0.388772,0.974747,1.163148,0.775884,0.161811,4.249389,0.007289
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.480517,0.892799,0.341107,0.985087,0.357047,0.861796,0.062902,1.701238,0.002018
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.414187,0.888452,0.266322,0.987047,0.348084,0.853747,0.062369,1.811278,0.002025
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,1.399544,0.942515,0.592821,0.963294,0.237366,0.869514,0.068223,1.256566,0.002154
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,5.489234,0.649297,0.142879,0.984510,2.864421,0.620394,0.210884,6.000000,0.009971
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.883385,0.844918,0.216098,0.988961,0.850627,0.736255,0.100638,3.091917,0.003168
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,4.367461,0.844258,0.292110,0.981616,1.193042,0.619081,0.173279,4.090446,0.006182
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,1.778442,0.837933,0.242283,0.987037,1.500311,0.672351,0.131958,3.896782,0.004062
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,3.779603,0.686619,0.103805,0.988154,2.532530,0.544890,0.200553,5.968750,0.008002
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,2.408358,0.808270,0.206065,0.987484,1.935805,0.593254,0.155654,4.467070,0.004998
Bark__bark 24_height,Bark,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,5.016696,0.591667,0.074763,0.987428,2.517639,0.415844,0.224428,6.000000,0.010519
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,4.629054,0.806632,0.343045,0.977971,1.263550,0.775349,0.161386,4.883018,0.007165
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.416943,0.899036,0.354307,0.984897,0.369118,0.865291,0.057962,1.811278,0.001884
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.379140,0.894006,0.269258,0.986871,0.365154,0.856457,0.059357,1.920849,0.001910
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,1.008943,0.939513,0.578740,0.967832,0.208955,0.875273,0.060156,1.479786,0.001872
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,5.328870,0.641459,0.128626,0.984918,2.861482,0.620704,0.210750,6.000000,0.009999
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.899202,0.841247,0.181241,0.989019,0.838367,0.735752,0.101622,3.091917,0.003213
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,3.988024,0.831234,0.285851,0.983347,1.225175,0.620119,0.173399,4.467070,0.006228
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,1.703336,0.826379,0.222311,0.987562,1.464033,0.672003,0.132212,3.798727,0.004197
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,3.768586,0.681756,0.092566,0.988294,2.499516,0.545172,0.201250,6.000000,0.008057
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,2.296570,0.808025,0.201726,0.988125,1.908971,0.592218,0.155380,4.343095,0.004890
Bark__bark 24_height,Bark,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,4.962860,0.591945,0.073917,0.987485,2.521031,0.415705,0.223713,6.000000,0.010461
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,3.920218,0.769052,0.269346,0.981395,1.407672,0.775928,0.162493,5.296570,0.007280
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.368329,0.902303,0.298623,0.986917,0.369557,0.864347,0.058837,1.811278,0.001803
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.357052,0.897896,0.253279,0.987705,0.365844,0.855627,0.059608,1.920849,0.001851
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.715238,0.927462,0.440471,0.977622,0.223775,0.876978,0.060257,1.368393,0.001791
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,5.165611,0.626509,0.097678,0.985353,2.853316,0.620885,0.210842,5.968750,0.010034
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.892007,0.841330,0.187721,0.989067,0.836129,0.736210,0.101838,3.091917,0.003221
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,3.356414,0.804087,0.236156,0.985276,1.357971,0.618788,0.169839,4.764709,0.006188
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,1.620508,0.824399,0.188385,0.988352,1.472320,0.670190,0.132013,3.798727,0.004135
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,3.728685,0.684349,0.096333,0.988276,2.502068,0.544910,0.200447,6.000000,0.008003
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,2.271185,0.804066,0.158410,0.988115,1.941103,0.591999,0.155298,4.467070,0.004935
Bark__bark 24_height,Bark,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,4.961561,0.590558,0.072689,0.987478,2.505206,0.415965,0.223514,6.000000,0.010456
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,23.606971,0.846707,0.573444,0.894890,1.145710,0.769793,0.166880,3.163673,0.012499
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.491028,0.935116,0.415019,0.988999,0.742641,0.959871,0.073670,2.461292,0.001285
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.498538,0.904077,0.286217,0.989468,0.605176,0.924975,0.075963,2.461292,0.001858
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.930850,0.993945,0.952516,0.974403,0.286000,0.985380,0.067428,1.144314,0.000487
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,15.485410,0.649828,0.240260,0.945534,3.651317,0.608572,0.189011,5.968750,0.015333
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,1.463495,0.837387,0.217547,0.984232,1.116254,0.771831,0.106501,3.500000,0.003825
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,10.357967,0.921682,0.629796,0.942645,0.884996,0.725480,0.151036,2.567818,0.005808
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,4.053251,0.860521,0.335210,0.976723,1.841493,0.762132,0.146488,4.527521,0.005013
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,6.733441,0.683225,0.156989,0.969054,2.707425,0.560958,0.165237,5.217098,0.010187
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,4.549952,0.871470,0.440015,0.972856,2.118918,0.711439,0.144205,4.527521,0.004955
Bark__bark 35_height,Bark,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,10.173211,0.514764,0.082767,0.967456,3.194608,0.365554,0.198438,5.968750,0.015528
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,11.926340,0.817955,0.509830,0.916885,1.198030,0.778694,0.134617,3.896782,0.010494
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.652021,0.889893,0.233817,0.983829,0.455714,0.908900,0.070279,1.811278,0.002249
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.530788,0.885434,0.234286,0.984226,0.483496,0.880801,0.065205,2.246641,0.002236
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,1.611082,0.968002,0.696153,0.970688,0.221515,0.956200,0.079184,0.918564,0.001470
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,11.283352,0.582849,0.144957,0.956833,3.717919,0.605687,0.181245,6.000000,0.015052
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,0.941911,0.863153,0.227672,0.984799,1.069981,0.772451,0.087972,3.600311,0.002975
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,6.564852,0.890766,0.460815,0.957200,0.897915,0.722958,0.140866,3.091917,0.005996
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,2.177458,0.875768,0.319826,0.980638,1.692431,0.780842,0.118942,4.185994,0.003700
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,6.122313,0.666159,0.111134,0.969531,2.791673,0.560485,0.159540,5.405410,0.010117
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,3.027119,0.846658,0.214828,0.979995,2.058176,0.718976,0.137289,4.249389,0.004765
Bark__bark 35_height,Bark,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,9.519642,0.511408,0.070450,0.967810,3.108132,0.368033,0.192890,6.000000,0.015109
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,9.010862,0.779905,0.379689,0.934071,1.299891,0.777725,0.130412,4.249389,0.010411
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.500215,0.896535,0.288973,0.981902,0.515686,0.896994,0.058586,2.138541,0.002021
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.405793,0.896440,0.268095,0.984025,0.485807,0.875752,0.055663,2.354228,0.001912
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,1.655418,0.944576,0.570228,0.961444,0.220773,0.924041,0.072975,1.368393,0.002213
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,10.404159,0.548116,0.090385,0.959689,3.682961,0.605976,0.180193,6.000000,0.015148
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.885447,0.864427,0.218274,0.985073,1.054293,0.773969,0.086937,3.699895,0.002937
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,5.183008,0.860771,0.324482,0.964464,0.928787,0.720074,0.136023,3.091917,0.006249
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,1.951288,0.852476,0.217116,0.982443,1.664556,0.775032,0.118084,3.994032,0.003958
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,5.898418,0.667276,0.107418,0.970052,2.712310,0.560645,0.157568,5.327820,0.009912
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,2.707165,0.838881,0.184163,0.981570,2.147230,0.716287,0.136323,4.649397,0.004709
Bark__bark 35_height,Bark,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,9.386785,0.513714,0.070134,0.967834,3.045254,0.368008,0.191793,5.968750,0.014999
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,7.296458,0.746064,0.307403,0.944482,1.441444,0.777501,0.127185,4.343095,0.010157
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.409172,0.908324,0.347472,0.981085,0.463379,0.897271,0.051020,1.920849,0.001747
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.359932,0.904844,0.293680,0.983761,0.461174,0.876151,0.052089,2.246641,0.001747
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,1.128840,0.947791,0.627858,0.957971,0.214009,0.923018,0.058213,1.256566,0.001877
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,10.242630,0.541450,0.087220,0.960196,3.705899,0.605081,0.179875,6.000000,0.015156
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,1.000000,4.500000,2.000000,0.881341,0.862324,0.210451,0.985297,1.034901,0.773470,0.087227,3.699895,0.002941
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,1.500000,0.500000,1.500000,4.405421,0.846076,0.277740,0.970069,1.140707,0.719119,0.136617,3.194923,0.006115
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,1.500000,1.500000,2.000000,1.800354,0.854069,0.192778,0.982216,1.614051,0.776498,0.112166,3.865532,0.003788
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,1.500000,3.000000,1.000000,5.871695,0.666926,0.107542,0.970268,2.742152,0.560023,0.158029,5.374160,0.009931
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,2.000000,1.500000,2.000000,2.496502,0.843410,0.187249,0.981703,2.077714,0.712617,0.129993,4.558771,0.004488
Bark__bark 35_height,Bark,10,0,0,0,1,0,0,2.000000,4.500000,0.500000,9.181934,0.516549,0.070987,0.967606,2.999836,0.367030,0.189126,6.000000,0.014849
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,0.500000,0.500000,0.500000,6.616577,0.725069,0.270214,0.948700,1.464525,0.777645,0.126464,4.467070,0.010201
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,0.500000,3.000000,2.000000,0.360112,0.914643,0.363622,0.982439,0.468090,0.898794,0.050535,1.998690,0.001641
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,0.500000,4.500000,2.000000,0.341022,0.907194,0.287418,0.983916,0.451718,0.876928,0.051253,2.354228,0.001685
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,0.500000,0.500000,2.000000,0.818790,0.945222,0.607065,0.960931,0.198983,0.924340,0.049415,1.256566,0.001620
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,1.000000,1.500000,0.500000,10.074286,0.539479,0.077608,0.960421,3.679651,0.605299,0.178883,5.968750,0.015076
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,1.000000,4.500000,2.000000,0.876208,0.861563,0.211607,0.985261,1.035888,0.773325,0.086753,3.699895,0.002920
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,1.500000,0.500000,1.500000,4.073521,0.837799,0.254018,0.970514,1.107430,0.716829,0.132182,3.600311,0.006117
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,1.500000,1.500000,2.000000,1.711156,0.859736,0.210899,0.981633,1.593872,0.772723,0.108616,3.896782,0.003689
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,1.500000,3.000000,1.000000,5.762948,0.668813,0.105472,0.969983,2.713142,0.559193,0.155765,5.405410,0.009822
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,2.000000,1.500000,2.000000,2.488794,0.844820,0.187469,0.981782,2.078957,0.712484,0.131501,4.558771,0.004491
Bark__bark 35_height,Bark,12,0,0,0,0,1,0,2.000000,4.500000,0.500000,9.200659,0.513669,0.070823,0.967664,2.996670,0.367209,0.189344,6.000000,0.014874
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,0.500000,0.500000,0.500000,5.705063,0.683813,0.210050,0.954804,1.747517,0.777529,0.125736,4.968750,0.010240
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,0.500000,3.000000,2.000000,0.343191,0.913100,0.295848,0.983286,0.466648,0.898762,0.049765,2.029940,0.001625
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,0.500000,4.500000,2.000000,0.331587,0.907415,0.286327,0.984167,0.448668,0.876667,0.051332,2.354228,0.001690
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,0.500000,0.500000,2.000000,0.556138,0.936775,0.437906,0.972272,0.261785,0.929025,0.047076,1.256566,0.001436
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,1.000000,1.500000,0.500000,9.949912,0.536655,0.074281,0.960279,3.613362,0.604794,0.177603,6.000000,0.015017
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,1.000000,4.500000,2.000000,0.864089,0.863560,0.213729,0.985379,1.027641,0.773142,0.086038,3.699895,0.002879
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,1.500000,0.500000,1.500000,3.539588,0.827218,0.224587,0.973852,1.333406,0.720143,0.130408,3.699895,0.005809
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,1.500000,1.500000,2.000000,1.658249,0.858376,0.197412,0.982264,1.587070,0.773858,0.109021,3.865532,0.003630
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,1.500000,3.000000,1.000000,5.735947,0.668048,0.106454,0.970201,2.721675,0.558939,0.155703,5.405410,0.009801
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,2.000000,1.500000,2.000000,2.478892,0.841700,0.173547,0.982187,2.077825,0.712818,0.132173,4.558771,0.004538
Bark__bark 35_height,Bark,16,0,0,0,0,0,1,2.000000,4.500000,0.500000,9.207787,0.514457,0.070975,0.967698,2.987292,0.367485,0.189557,5.968750,0.014881
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,0.500000,0.500000,0.500000,22.139644,0.849608,0.519249,0.917947,1.349883,0.792332,0.182596,2.884043,0.011872
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,0.500000,3.000000,2.000000,0.319199,0.942645,0.394726,0.981873,0.390359,0.966737,0.045537,1.479786,0.001083
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,0.500000,4.500000,2.000000,0.478957,0.905541,0.272652,0.984391,0.451872,0.927392,0.060430,1.811278,0.001823
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,0.500000,0.500000,2.000000,0.000000,1.000000,1.000000,1.000000,0.003282,1.000000,0.000000,0.116115,0.000000
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,1.000000,1.500000,0.500000,16.630344,0.653166,0.214424,0.951908,4.121312,0.612840,0.207865,6.000000,0.015525
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,1.000000,4.500000,2.000000,1.523028,0.840039,0.234110,0.983791,0.837634,0.776046,0.108350,2.673795,0.003886
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,1.500000,0.500000,1.500000,12.023152,0.904356,0.560722,0.941933,0.886034,0.743090,0.160359,2.246641,0.006796
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,1.500000,1.500000,2.000000,4.109261,0.869731,0.342027,0.975154,1.253464,0.795590,0.141947,2.567818,0.004776
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,1.500000,3.000000,1.000000,7.626007,0.687153,0.155250,0.971808,3.162397,0.575492,0.184435,5.405410,0.010459
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,2.000000,1.500000,2.000000,4.332969,0.867396,0.384274,0.971367,1.462454,0.761263,0.135759,2.988285,0.004993
Bark__bark 46_height,Bark,4,1,0,0,0,0,0,2.000000,4.500000,0.500000,10.697881,0.530537,0.072444,0.971618,3.423414,0.385623,0.218134,6.000000,0.015324
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,0.500000,0.500000,0.500000,12.268439,0.811200,0.448560,0.928406,1.332326,0.783355,0.146440,3.699895,0.010655
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,0.500000,3.000000,2.000000,0.760971,0.884021,0.257522,0.982164,0.377014,0.904154,0.071805,1.479786,0.002418
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,0.500000,4.500000,2.000000,0.575338,0.884684,0.245503,0.983069,0.356864,0.880358,0.065266,1.590737,0.002304
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,0.500000,0.500000,2.000000,1.747739,0.961709,0.642345,0.963140,0.213015,0.957512,0.073238,0.918564,0.001628
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,1.000000,1.500000,0.500000,12.810437,0.594208,0.126448,0.960819,4.080899,0.615033,0.202591,5.968750,0.015156
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,1.000000,4.500000,2.000000,1.008157,0.856707,0.212906,0.982065,0.832357,0.784513,0.084172,2.779208,0.003127
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,1.500000,0.500000,1.500000,7.627342,0.869315,0.335667,0.956694,0.965236,0.745484,0.149721,2.747958,0.006985
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,1.500000,1.500000,2.000000,2.563338,0.854889,0.210303,0.975998,1.318600,0.804071,0.115175,2.884043,0.004353
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,1.500000,3.000000,1.000000,6.966032,0.676847,0.101797,0.972966,3.107457,0.571761,0.180471,5.327820,0.010188
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,2.000000,1.500000,2.000000,3.783737,0.840596,0.250112,0.976694,1.674351,0.741853,0.141822,3.194923,0.005355
Bark__bark 46_height,Bark,6,0,1,0,0,0,0,2.000000,4.500000,0.500000,10.089695,0.530268,0.066490,0.971769,3.353348,0.385873,0.212353,6.000000,0.014889
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,0.500000,0.500000,0.500000,9.443190,0.784792,0.363096,0.942576,1.459254,0.782360,0.142931,4.218139,0.010335
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,0.500000,3.000000,2.000000,0.518555,0.900873,0.307741,0.979113,0.313869,0.903687,0.055542,1.368393,0.001997
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,0.500000,4.500000,2.000000,0.426306,0.897485,0.284530,0.981274,0.352983,0.882780,0.052555,1.701238,0.001911
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,0.500000,0.500000,2.000000,1.584756,0.952941,0.635219,0.959114,0.154080,0.933792,0.069062,0.918564,0.002016
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,1.000000,1.500000,0.500000,11.985076,0.572058,0.084993,0.962645,4.056180,0.613933,0.201072,5.968750,0.015065
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,1.000000,4.500000,2.000000,0.979190,0.856464,0.205651,0.982887,0.826679,0.781850,0.084947,2.884043,0.003109
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,1.500000,0.500000,1.500000,5.702671,0.860947,0.305127,0.962297,1.051174,0.749036,0.137439,2.884043,0.006350
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,1.500000,1.500000,2.000000,2.343414,0.856187,0.286789,0.976090,1.224712,0.801022,0.109885,2.779208,0.004164
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,1.500000,3.000000,1.000000,6.953257,0.670785,0.101630,0.973449,3.148908,0.569563,0.181757,5.405410,0.010282
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,2.000000,1.500000,2.000000,3.396716,0.835558,0.182813,0.977795,1.694727,0.742897,0.138766,3.297285,0.005223
Bark__bark 46_height,Bark,8,0,0,1,0,0,0,2.000000,4.500000,0.500000,9.935692,0.534259,0.066964,0.971732,3.329458,0.386816,0.210670,6.000000,0.014740
Bark__bark 46_height,Bark,10,0,0,0,1,0,0,0.500000,0.500000,0.500000,7.991853,0.751504,0.297569,0.950546,1.638597,0.781759,0.141018,4.185994,0.010325
Bark__bark 46_height,Bark,10,0,0,0,1,0,0,0.500000,3.000000,2.000000,0.396958,0.909016,0.342208,0.977911,0.307630,0.906940,0.046795,1.368393,0.001753
Bark__bark 46_height,Bark,10,0,0,0,1,0,0,0.500000,4.500000,2.000000,0.370377,0.902749,0.283802,0.980890,0.348539,0.882768,0.049156,1.701238,0.001803
Bark__bark 46_height,Bark,10,0,0,0,1,0,0,0.500000,0.500000,2.000000,0.967016,0.957055,0.651176,0.957708,0.120242,0.938944,0.053319,0.691205,0.001566
Bark__bark 46_height,Bark,10,0,0,0,1,0,0,1.000000,1.500000,0.500000,11.754620,0.568272,0.079879,0.963277,4.058547,0.613836,0.200665,5.906250,0.014976
